Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-07-05 00:00:00+05:30,517.6778917607515,635.3117425947024,449.72155538469264,507.048583984375,34222384,0.0,0.0
2007-07-06 00:00:00+05:30,505.5808887609297,520.7465249528321,505.5808887609297,510.16168212890625,5521915,0.0,0.0
2007-07-09 00:00:00+05:30,509.6726213384091,516.7884694548267,507.5823626700565,510.51763916015625,1407310,0.0,0.0
2007-07-10 00:00:00+05:30,512.2521283548043,515.8100523460456,506.29259481155293,508.5607604980469,2387468,0.0,0.0
2007-07-11 00:00:00+05:30,505.6254501234199,528.3516772340681,504.42461828321404,525.1940307617188,3277384,0.0,0.0
2007-07-12 00:00:00+05:30,531.0200451521174,548.3204578160822,529.2410835268172,542.8945922851562,3742589,0.0,0.0
2007-07-13 00:00:00+05:30,551.5672206856412,555.9256998886157,531.0202285336056,533.9555053710938,2491551,0.0,0.0
2007-07-16 00:00:00+05:30,538.0469274026548,546.141180511994,535.6453185196827,543.3392944335938,1439367,0.0,0.0
2007-07-17 00:00:00+05:30,547.030696035831,551.3446562318182,538.1358879702077,542.7167358398438,3040986,0.0,0.0
2007-07-18 00:00:00+05:30,545.2518395185882,577.2286915358794,545.2518395185882,574.071044921875,5814326,0.0,0.0
2007-07-19 00:00:00+05:30,577.6288795126698,591.4158325398499,561.7516139366396,574.204345703125,5722328,0.0,0.0
2007-07-20 00:00:00+05:30,576.3836092058795,585.2339548039215,571.402538002658,575.227294921875,2418905,0.0,0.0
2007-07-23 00:00:00+05:30,569.7125080856507,602.1785604589938,569.2677676421803,598.6651000976562,2641608,0.0,0.0
2007-07-24 00:00:00+05:30,609.5612421586136,609.5612421586136,580.9199466850025,583.7662963867188,2553882,0.0,0.0
2007-07-25 00:00:00+05:30,579.0522641584985,582.6101889766767,559.9284182607907,566.7329711914062,1806799,0.0,0.0
2007-07-26 00:00:00+05:30,569.2678607167677,578.0737446530757,559.5280325543939,562.8635864257812,2277324,0.0,0.0
2007-07-27 00:00:00+05:30,555.925541986313,560.3729463222035,514.1199412289423,533.9998168945312,3918675,0.0,0.0
2007-07-30 00:00:00+05:30,531.9095141682404,548.7651860520601,525.0160380230834,537.2463989257812,1851584,0.0,0.0
2007-07-31 00:00:00+05:30,542.58339151313,548.5873880585622,529.7748438336973,544.0955200195312,1961020,0.0,0.0
2007-08-01 00:00:00+05:30,538.1358462431847,541.6937691935528,516.9217523674529,519.9904174804688,1966301,0.0,0.0
2007-08-02 00:00:00+05:30,524.7937356105227,533.9553781030902,519.9015906175432,521.8584594726562,1270470,0.0,0.0
2007-08-03 00:00:00+05:30,524.7937699753843,539.0254654323439,524.7937699753843,535.734375,1382152,0.0,0.0
2007-08-06 00:00:00+05:30,525.6833010335918,525.6833010335918,509.3613454669226,516.34375,1422317,0.0,0.0
2007-08-07 00:00:00+05:30,524.7938144543774,524.7938144543774,521.3248166768841,523.3706665039062,810528,0.0,0.0
2007-08-08 00:00:00+05:30,529.2411488359147,539.5591058200662,524.7937442238482,534.6224975585938,1276795,0.0,0.0
2007-08-09 00:00:00+05:30,542.583349698797,547.0307542045248,526.661619852449,530.2195434570312,1375996,0.0,0.0
2007-08-10 00:00:00+05:30,515.0093745277725,526.7060685666521,507.00404746257396,519.8570556640625,2947760,0.0,0.0
2007-08-13 00:00:00+05:30,524.7937041335058,532.7101054540727,522.1252615701151,530.8421630859375,861748,0.0,0.0
2007-08-14 00:00:00+05:30,535.4674041604874,539.7369008440471,527.4620775202143,536.6237182617188,1360074,0.0,0.0
